userId,umap_1,umap_2
UC0Emt6egSgzy6-3Lv6-tMWw,3.108338,5.4597893
UC0EtW3yQzTBYwrRBFh7aEcg,-4.2318697,-2.0782497
UC0FCSAxhpuGQTQRzsF4KrSQ,8.259035,3.0890725
UC0FWQr_e5lJCEGvqYZ8LW8w,7.6700654,2.7768154
UC0JK4HrDpgWyWOLeMdCeU9g,3.7251546,7.8369136
UC0L1X3iro6II3nJB0ySwmpg,-3.9558883,-2.769525
UC0Lv5YLenCRITzqrIBIPAPQ,12.419304,3.9353843
UC0MY8ErvkPIu65fCEGBmmWQ,8.972651,-2.568838
UC0NgDwAaPqWvrlXwzJq-eow,9.9920225,-5.4449296
UC0P7ZJSN8jgQFvUXVAlTnfw,-4.372933,-0.05305678
UC0Pah0FnvKA1xJ_Ts-ajulg,-1.0325495,5.9143796
UC0Qpf8nNz09Cu2bJ-vtfkHg,10.885931,1.4890523
UC0R8mCvGGGEEKMgWJmAoxtA,5.02899,6.517804
UC0RSVKxl1or-AIBO6lbaEKQ,-0.35783026,-6.8134146
UC0STFkkGT2ZDc18gZp1QjTg,-2.755025,-3.7613776
UC0TrFwDaV06zckO6v5f6mIQ,4.839095,-3.0666714
UC0VRhMJvKrtMCEYdRCQReVw,2.715952,6.463533
UC0WmntVL_fy1qRU_fhyvJnQ,-0.62108415,-5.0733027
UC0WtOA7yunwSsSiy_OmLq0g,-0.45929047,2.834583
UC0XuK0OcU1tj9i_ksTZeayg,-0.798913,-4.846979
UC0Ype554r1Bz6DkNMPiBc9A,-2.4066956,10.659433
UC0a8VrAO1wApos7B8dNQNMQ,-2.433405,-2.929207
UC0aA0vamcbHv0tif7rDY4UQ,-1.6337597,8.084649
UC0bD9jiD7wlQlYgIxzVZzBg,0.41853115,8.334375
UC0bN8JagMTQ1ywkfOTYCPAA,-2.770715,2.1136482
UC0bf0SDC-epak0Q24x985dA,4.4027963,6.4119215
UC0ceZLTdPJQhwrt5pf7Q3vA,3.1495013,9.028718
UC0cgJ93XWryCESv7H_XyJPw,8.73809,-7.0873
UC0cuFt4J3uYqRZcbsxHLZuw,5.656733,8.243571
UC0d4HVGkA4MvrWfrefCbR_g,-1.7084926,-5.457529
UC0hnhAzWDUfUGDiTNDtPaKg,8.610213,-6.846656
UC0jJxJsBKdyLKNMM81Fb1Ng,1.8977317,6.06502
UC0jYnPQ3azaq0WyopIn_hYA,3.7827268,9.189961
UC0jjiAQJwS8oqPWAKYVY2nw,0.1937528,4.83776
UC0k_vomz2tNwySnlk3Zs5Rg,8.405293,-5.4048285
UC0lETRLeo0sWFMUgx_arffA,-1.2571267,0.9387877
UC0lg9ewe4uVGFvEVbfCW7XQ,-3.8289425,-1.6703285
UC0m-h-L5fnz-01ZDmiUhERg,8.41014,-6.9300795
UC0mwka0AAqmYFilSucI0MtQ,1.8605161,6.1444483
UC0nPIiUXNalTlxDnkt_XowA,1.9536144,8.819044
UC0nhSdpIFWWJbwn5w1J1dJg,-1.3368921,-4.503333
UC0o6Pm-SRQSvCjLQwlL9wfg,14.088067,6.5809917
UC0ps7AWv5TuIsngMzdxMUOA,-0.8070628,4.907078
UC0qMcKM_p4Vp5lDM7sSOlZQ,8.356564,5.9909163
