umap_1,umap_2,if_label,anomaly_score,userId
5.337451,2.160957,1,0.09198001838299247,UC--05hS4V-UGVosL_SAASrA
2.096196,14.358893,1,0.19118791851024497,UC--2-444iCRIAn6WY6Sg-rQ
15.368174,-4.787128,1,0.19661246896774032,UC--3W4OtfdsEtTUS8AE8lPg
5.2005734,-4.418379,1,0.19652131734840922,UC--4DvGTRQZ-4d7MisTbUAA
4.6854215,20.148659,1,0.19548861292524788,UC--6Jr8ZqAjAD4UD320Z4Hw
-4.901609,7.2118974,1,0.19380395732968508,UC--70ql_IxJmhmqXqrkJrWQ
9.881812,1.3313565,1,0.19028368683773195,UC--7cQ0Eyu1VkxYqXJCsbNQ
-4.174912,-1.7890968,-1,-0.041007447494806004,UC--BSwpFAcwD5TfskT6y1QQ
11.798366,-7.8589344,1,0.19590814393008882,UC--DFTxLcjsJPNmiQ5O3btA
-5.2121844,-4.1797924,1,0.1127376133227645,UC--DU0CsV6WdOT73XBTnHLg
13.490587,14.369497,1,0.1952158179019291,UC--EzGkLVGYyDfb2CTjRpqQ
-5.6221347,-1.8654339,-1,-0.048908935265887354,UC--FsVX4q4Ek_2DD89J5cOg
4.494977,11.494161,1,0.19118791851024497,UC--IPokVM8LPSrAXBubFV1A
13.591715,18.370937,1,0.19585617950966633,UC--MSnKCveMALdGFLJeCNCA
18.008547,4.425571,1,0.19745408373816253,UC--Mk5ZRCFyFhZZGim7R8Gg
16.366669,3.326018,1,0.19745408373816253,UC--NXbQCn2soeN2ZNCsteCg
1.3801188,11.256756,1,0.19118791851024497,UC--RD7KOnjGj0ykxyiBqILw
10.065093,5.8635454,1,0.17551287749907707,UC--Rv6pPfHw3eu-yU2_azzA
9.811345,11.993058,1,0.18886083319308872,UC--Rvh78BIvURlzCsaMvQJg
8.253362,0.19918159,1,0.19105763656321867,UC--UlKmah7S4ZuRpUQ7r4mQ
12.149501,-3.8788633,1,0.19661246896774032,UC--V6Bvqq4nzMmNigg86ATw
19.57667,5.34646,1,0.19745408373816253,UC--WCeUbq77or8H_rkA18RA
13.546234,-11.941648,1,0.19592775309759575,UC--XR0S-85i8DkWZIunuR3w
3.810721,-0.10003837,1,0.18993972653137836,UC--XwQ3whrJFIzcX8q7X-Zw
12.632712,0.2759479,1,0.19745408373816253,UC--abZKOj1KL2WOcPmJOdzA
5.064967,0.3725761,1,0.0862020665256803,UC--bCKm3Hsc6gEf8NKpFe7g
