userId,umap_1,umap_2
UC2BJ_2PiQeTQwXDiewus6SA,-3.702907,-3.0619397
UC2Bxf7dJ9mnd1QzzBsyonQw,7.1585646,5.223958
UC2Jz6Fd0n0wLrTnTzE3vjrA,1.7417055,4.849985
UC2K_o5oJJOjIS8VZpua18KQ,2.3284237,-1.7382716
UC2KkMHjVYIa-4qSoqhmN0WQ,0.5000194,-0.13674745
UC2LXWAhG9BTaB2bzIlRaGlA,0.6161391,4.1666565
UC2NE3OJ9s2Rnd-LVmibOjmw,8.074169,2.138389
UC2OLP8gzstoepaNjTMvxckg,8.352456,2.2200751
UC2PaUhvF_PfYfREKaG4YcAQ,-3.7335029,-2.755034
UC2Pq1gLK9e9lGLMiMTMj54A,0.9212284,-1.0942984
UC2Qu0bdXN6dr5biJqmDUeVg,2.6270661,-1.5421293
UC2REi0zKf9eAhByMFHvU8sg,2.9362464,0.74513596
UC2RvgSK3oIGq5B19k-cWlmA,-1.7556869,-2.9586465
UC2SMfWk1FvG6vVMifl1TcNA,5.4225254,4.6524076
UC2WTklSvpH8xuCk2zouisHg,1.7493057,4.50169
UC2WtNrUJp0UnOOMDJdCG5DQ,2.2389731,-1.3634801
UC2ZVho-u6jiyJ1BsGs-6IMw,4.1546307,2.4392674
UC2_5i5-K-uNJHFTtV0ieIMw,9.311164,4.9431806
UC2aox3V4wQa4fOYSg8rkOAQ,2.8313594,2.514443
UC2bp5OW1v4_DufXp7owOZ_g,0.51952696,2.0145695
UC2fAK4L9LsihWAp12hsNL7w,13.137944,4.5624123
UC2gwwB8nIpnZ0TjOwGIBUDw,-3.5590694,-3.397444
UC2hZe__NLW92DEsiP_E8CcQ,-7.06565,-11.588406
UC2hynKRJ4KGgxCQomOheztg,-6.422842,-9.980925
UC2ib0Bwvza2oi9W10sSWJ-g,3.0145493,3.6081367
UC2jDkoeUUF1KSgUWi2oRPiw,7.232639,4.911009
UC2jkAGVjHa-iOBeANBlJjxA,-3.3436568,-3.3588893
UC2jwtnKMUzXoNP-s7pK3XHQ,15.920938,4.934921
UC2lXZ5Vpmj86A21klDNYZzA,-1.3883765,0.78081435
UC2n5Zo0oD2ehypn_NIRxN4w,6.288016,2.2671041
UC2oXCtQWFOi6dt1pPlJSPXA,7.8672295,2.2504454
UC2ouDDp9vM9axTeAZbLFfgQ,2.7986255,0.70069665
UC2ppVpKjU_uY2oAMWh4GRbQ,4.9523726,2.944741
UC2rqJDlMDh_7fZsnhKgb_qA,2.3254013,-1.8282655
UC2sECp-IRVOirad8PXk1iNg,-7.195231,-10.539804
UC2sbWjxcqkU1IV5PIGtLgOg,1.2724543,1.1273266
UC2tFnaBeXc4md7cPpU26qVA,2.1621635,2.3311632
UC2udVDs5xe-u011Tka-NNgw,-1.3953674,0.7888728
UC2vMm3YS6hg1v1YLZ9ngj3Q,7.8877864,3.7691174
UC2vNeM12dENw_Tl9O5aanBg,1.7855414,-1.001126
UC2vTkBYAbh2xLT6phBwNUUg,-1.2776014,-2.096766
UC2vfpW_j4TTYO6lpzzDoR8Q,0.21631113,-3.8712745
UC2wjIMtYLzpQotTEZYETc2A,8.8113365,5.1097665
UC32h7-CSTjtSbYts--EhpOQ,2.804938,4.666752
UC33cr7U_NQcUUm-eAb9T9gw,16.29154,4.973838
UC343wQEBzmnnz5NsIE9jCnA,3.2581377,2.4916081
UC34WFQ-cgdb4z_3_Qm2agWg,10.366964,2.2160783
UC35jhAAwv4jDLm9PHkV9dYg,-0.82800454,1.4256599
UC35v6Ll1NeccUd3dW7GWzkw,1.5511101,-1.1519868
UC36IlB3MDFL8s1qFLNlzlPA,-3.3073094,-3.2609367
UC36QqtZHuMit7OQgv6WCdHA,1.1785558,3.9154456
UC36ZJH-VhJCs-QWMIgbjanw,3.2290332,2.5085547
UC373Id-2O4B_TqDmzG1xxyw,4.343381,2.8213136
UC38AKgSLz6b7OymnCO3ksvg,1.2436806,-0.21616466
UC38OeYuWYNN8lZQeSlbmSGg,6.7339587,3.0227656
UC3C2O78cOsT4kvR_d_ZEImw,14.6914425,4.70852
UC3CXT6XKj30C_PUPCy3O0Ug,5.5264935,4.872551
UC3EHztyZ4tEQqy8PuawZXtg,-0.5828492,2.0853026
UC3FShP-VH_s0BvVD1m1vLbA,1.4276878,3.585188
UC3H2ijtlL7-OGurllsKNrwQ,3.6170044,0.32705477
UC3IOkYdbtpq8oRBzQKGEInQ,9.158782,4.8219376
UC3Jgo_95HK0jQT3mmeHa3Xw,2.772323,4.7136154
UC3KRoaMtuAEWasHUQMtFh8Q,0.25132164,2.2971551
UC3KZgktE6pCCjIaxKyGs0Iw,-6.9268394,-11.785704
UC3L03q1hl5K2gkLso2IFz6Q,8.844566,2.1803021
UC3Lw6okOlAEnfaaaQ3mhg3Q,-3.7054017,-3.162106
UC3Moaf59U9kRkW5KTjOPz9g,-6.7767396,-10.724186
UC3Nx4RQajSzJ6MGBK4X4BMA,-1.3746103,0.78499424
UC3OI-scmfgqginG2fVmdqoA,-6.362386,-10.064853
UC3PIn-e4HzfOQmvXgls6oow,-1.6545271,-0.39774907
UC3RkKV3O97deF-cA5PKVD-A,2.7025874,1.7819169
UC3S9S2IkjfgAyEjBu2JrvNg,-1.2939947,0.9136746
UC3TtOthQfVHS6vCCsoDLK2g,5.6938195,5.107945
UC3XEpDanrCsH_k3yxkq_hZg,-6.359639,-12.915724
UC3YZrdCPwT4fDQFGZFpS6vw,-3.5343118,-1.4408327
UC3YfJCacGDPSZCCmPD1rTEQ,0.2761984,-3.913565
UC3Z1G2iWoVkkInN_hXljfIg,4.8153024,3.6926463
UC3ZRMUyFm1AXAGiN8JUGDLA,-6.17638,-12.722487
UC3bDPYPCUw1kwDaNyyc0zfA,-6.698546,-10.521145
UC3egsNvp3cMIh3Evby0fzhg,-0.4962774,2.1654222
UC3f2saeTnp73YrQLqH5Pqcg,6.5862317,3.1139092
UC3fm3y03XaYZwCoeurb3pyw,1.4934533,-2.1255088
UC3gRVNPrfYCPID5v_xiIDGg,10.13221,4.951955
UC3jTZ0S5n6rOFPwvcadjPOQ,11.787641,4.5486183
UC3kH3tw7DUUOxiwKO_lhCNg,11.269873,4.6150484
UC3kZ_gVFkfXBekteQCL4Thw,-6.063896,-12.497312
UC3lp5a-PD1A4-CQGaAwxizg,3.3588312,2.7624362
UC3olOvZu7sZjvrbe--iUQuQ,3.9296708,2.8979454
UC3pB3o3hKPi6Y6U1P4Ofx6w,3.3847306,0.5496119
UC3ptpMeNPg01hTTW-6H2PRA,12.58747,4.516642
UC3qbPF-TD2ODzz7KwTz7XJA,-3.4821475,-3.2306821
UC3qdncclBAW91ax0WJvVA7w,1.2659297,4.7345147
UC3rA9hB_LZkJb4cqY0VjoTw,1.1695662,4.6011
UC3rjcoyYR5KZP-eNUGP67Ag,0.18286687,1.7371743
UC3topO6CyNKCnPN9qzrKHTQ,11.379441,4.636771
UC3trDIRbTI2opyZdCWA2pBA,-6.316566,-10.185358
UC3u_sEZm_UmreDRsOF5g07A,-3.6194963,-1.4685372
UC3unQf1s6eDTYcxoRH_SFKQ,-3.190481,-2.0303028
UC3vxMtx_12w8yAz0SZ3rcdw,1.2960572,0.24790497
UC3xKM8nFvIF507sPttmxp9Q,1.8122834,-2.0876245
UC3ygKXVlsnN6QhECu5qnubg,3.2119262,5.004841
UC3zv2LeAnGc779wsY2cbX_w,-6.209516,-12.487015
UC403T30BeENa6WKoJg8jTuw,-2.5742788,-1.0749882
UC41yDqYqNLXtVShN7TnEe_A,-3.6636133,-2.8139865
UC43sDIATvY6v4mF0ajyDIUw,3.1963685,-0.061484493
UC45v7I77Dcp8kEl1Xa65_yQ,-3.6980193,-2.6611335
UC45xYpkdcSRjPJzTnf6Am5Q,2.9001667,2.2692351
UC46C2trYQlyreUYs5wl8K_w,3.2596376,2.3931134
UC46axpz_GsFizhya3Hj04Cw,0.45231855,0.20940125
UC49-EJeh-aff1bJMTX50qOQ,-6.3188663,-10.454987
UC492VniSZS4aFSiMixnRhSg,2.1893349,4.634891
UC494xD1tQzrm45FNRyK5l5A,5.7037296,3.227337
UC4A949Cm86URf_mfq-KyO9g,1.039258,-2.1408968
UC4Aw2p1UvcE8S96BepTr_2w,8.9024,4.041336
UC4CQXThX52kuB6azr9TK4KQ,9.2443695,5.1769085
UC4CabbN_XlGmt5t5WxOaQDg,7.623587,2.3873665
UC4D-bBmqHV4rF4srkBYAyGg,-2.9428036,-1.843019
UC4ErvUt-aioI3zm0Gyjruzw,-6.6204014,-10.130626
UC4FIpXYKh9B_5sNaPNkREVw,17.870293,5.257486
UC4Fo0S0K7dnZcChZYkAj-0A,2.1479213,2.2986887
UC4Gn6sFAfXkorAMW65tqwdQ,-6.6771846,-10.870851
UC4Ihi6CkdzSinbxf5T433-g,-0.7862033,1.353191
UC4JPLBZkXO6xj9cH91YSDCA,1.2296004,-0.4351678
UC4KDffGz6fGkvJLjINa4VKw,8.370628,5.1245985
UC4K_xs9lV6j64LwYQ8Amp0g,9.577238,4.2291603
UC4LDJW1kdONyfOHiAFGL1NQ,10.144636,4.894497
UC4Lcj_GF-yRAOyeFiWJVqhQ,4.399538,2.177449
UC4MLGn0sMiY7P5SpuhhZjKw,1.9523865,3.9222546
UC4Mip8tK3WQka_sca5s-TdQ,-2.114477,-1.4500769
UC4N9viSQiOxpZZr6VmVIyCw,3.1347766,4.842789
UC4No3Yti85UTcZqV2SzWJlQ,14.384389,4.097525
UC4NuuTSgZ6MHkZnngREFYDA,-2.8658059,-1.0070254
UC4OOoVnTxelrcBIivjzKVVw,-1.9482372,-1.6872351
UC4Q7HfmEFo3hs4EmRcQbB9w,1.6088109,1.2052168
UC4RYlyYUDYjJmDTtRJfJxxg,3.4160242,0.18315193
UC4T340TyV8MD0ix89WqkrEg,1.2918744,4.425246
UC4U2WM_IVm9gMS6S_vXWpKg,0.09114083,-4.208549
UC4UEscCqWUQSBccXXGrB2yQ,-1.1248511,-4.213334
UC4W8jjB03fLEi-2Qn4uui8w,4.38125,2.3468115
UC4X2-qTh7TIb86O5cnQS4xA,2.1495607,-0.39749888
UC4Y1ko2RlihrsOeugAvsEzg,-6.6296325,-11.885703
UC4Y9hpIj_ELiJBfqxCyyi9A,1.9495468,3.8899567
UC4YAFHsGQoAb0fBAazdB-0Q,16.068695,4.9303994
UC4YTDsXlHDyBxP0quuKchCw,-2.300523,-1.0338037
UC4Z0NiP2s185zHJCE-6wY0w,-6.095282,-12.624765
UC4ZQ4ek2kDuwmtNb6AxZi-Q,-0.1942956,-3.8699899
UC4_M9OKVunXe27EOUzHW--g,8.329892,5.0563107
UC4aACN36C38rOP2rlA8t6PA,0.63571185,-2.9278529
UC4aOQVdgshdRTJTvDGFR0yA,-6.3684,-11.607485
UC4b4RMlS6lfdlNYRV1paZlg,-6.232595,-11.514786
UC4bDEe8-2UIBA6ZEXEwKEYg,5.5158806,4.4671173
UC4bUzJ3K4JB11AY0chnHZTg,7.042771,4.9219375
UC4brXKBCSEaDIs7Tam7firA,16.178741,4.9746366
UC4eL0AnOPkUJjDi4W-n0gVA,4.3166256,2.1099129
UC4eOOEiL_hafripFxG1u_7A,8.14925,4.526039
UC4el4QaPEv4A1S7yRCK8Rvw,-2.1360145,-1.5251497
UC4faAEanWbfwQlhuRPiBNyg,-0.06300406,-4.2900515
UC4ghCfH0JKBA4Dvn1lO3h2w,-3.6972818,-3.190388
UC4hdml6cjgdGFFa0khQBWaQ,4.4768233,3.78419
UC4jBrZowue9myHVU86RlaSQ,0.5702403,0.17779958
UC4jGtCVMc2KWvIySIX-OCFQ,-0.2088079,-3.5824356
UC4jpaiaJDHrjCL18XySDDrA,10.579987,2.6402185
UC4jzdMmyaI3uQdha_78uIjA,1.2396231,4.045016
UC4kf3M7FiGHvLE-VLiSgCAw,-5.828656,-9.972864
UC4mR3QCYUXscW6Q9-J9QhsA,15.222248,4.73941
UC4p2Tc7O9Att8lqwXNE7Uag,-2.070289,-0.4651087
UC4p9nYAaAG-i9WJSGsYsg0g,9.970339,4.9749484
UC4qpdrqJqrIj5l6-4bdPVzw,3.9466488,1.942521
UC4qxlzoOR_GpMQQylGmvIpQ,5.331379,5.0810995
UC4s3K-Td0OZP2IqMfwVbEiw,-2.03362,-0.46896237
UC4uyD_SEjbuPrV_TPdr5D5w,-0.37533554,1.8653339
UC4zSFYCbPrz9kkblfv8VdeA,5.609988,2.2297757
UC5-Nhj5EAZsc1c8jaFeDBuQ,6.9231653,4.619826
UC5-jYiq6vsEkZ1v6ngeUPRA,10.437963,2.3156362
UC50A87xuO9Bb42JM8p3Hi-w,2.3069372,-1.2410812
UC510tIqqxvIb1-AE8U5OK7A,-6.2935295,-9.961527
UC51YiiEjaoERO__aQc2pz_g,12.546569,4.517699
UC52H_yYy4GgF9s-Hpt9N9VA,2.4892592,-1.2337464
UC52bodhD1hI3f1LGwW8ftvg,1.5316259,2.8638217
UC57OnleANxJNZUhQ23J224w,0.15300538,1.6710515
UC58DbgrhLOeaR_whwDQbC2w,6.849161,4.8150563
UC58UxSSINjt74QHgp2p4grA,14.518129,4.478996
UC58XpyAMPT9N-duiX5N97aA,10.994743,4.650759
UC594Mp21oUxj3iklukovrJQ,6.7484827,2.0982752
UC59GrL3iE1Aubxh7jM68jWQ,1.9015844,-1.8927749
UC5A2MoAN_SR-HElogxl9pAQ,10.087879,4.9819183
UC5Lz9Jp23PE26lIrNr8Zweg,-2.2604325,-1.7232783
