umap_1,umap_2,if_label,anomaly_score,userId
17.696608,5.615368,1,0.15835907404676997,UC--05hS4V-UGVosL_SAASrA
8.008022,17.032684,1,0.19309313047409488,UC--4DvGTRQZ-4d7MisTbUAA
9.159595,14.061453,1,0.19309313047409488,UC--7cQ0Eyu1VkxYqXJCsbNQ
2.834112,-4.7191906,1,0.011371892072274903,UC--BSwpFAcwD5TfskT6y1QQ
11.191286,-3.7946656,1,0.18916316189295546,UC--DU0CsV6WdOT73XBTnHLg
-2.6432502,3.909298,1,0.09761892966529007,UC--FsVX4q4Ek_2DD89J5cOg
9.678713,15.655168,1,0.19309313047409488,UC--UlKmah7S4ZuRpUQ7r4mQ
9.81505,15.453995,1,0.19309313047409488,UC--XwQ3whrJFIzcX8q7X-Zw
17.998974,4.7850637,1,0.15835907404676997,UC--bCKm3Hsc6gEf8NKpFe7g
8.080322,14.783804,1,0.19309313047409488,UC--ek3L5ZHQ8Ft7kLz_DCEA
-4.601805,-8.607887,1,0.1421661699539925,UC--gTrWuPS3KYZFDONGq6kg
11.25874,-2.0937688,1,0.18916316189295546,UC--uJPdaDGobIx7kkERYEtw
7.2620063,14.318761,1,0.19309313047409488,UC-01R4nRB2Rrrt2_pTVFoJQ
-2.9900095,17.151983,1,0.1679270656956356,UC-05sF1ZtnQlvgPjw2Psqdg
7.6390605,14.761948,1,0.19309313047409488,UC-06u4nUXDINcJ0A5uzP3vQ
-1.1229316,3.3465543,1,0.09228889795414241,UC-0OAnhf5CDdpjD5L2KiaPw
8.7124605,13.401661,1,0.19309313047409488,UC-0QV5bPaeif9yUaQFtsU7w
8.881624,14.442308,1,0.19309313047409488,UC-0RHHcP7llyUN5JTOHQEFw
-3.8051672,16.581203,1,0.1679270656956356,UC-0_bIeHuT_6qtXst3-8cyw
8.616778,13.140403,1,0.19309313047409488,UC-0_eQAKqJRTeQChMRJwEag
11.115706,14.580222,1,0.19309313047409488,UC-0cUg5HtvHcnuA3Iun01Wg
-2.9261293,16.856226,1,0.1679270656956356,UC-0hBxQnQWVkhyv2mQ0YGmg
1.3261943,0.61678624,1,0.015305200665669316,UC-0irYjrvr-OMlcQbJgwD1Q
10.127645,13.936451,1,0.19309313047409488,UC-0lx-EzJMruq4ZDRlYfbAA
-0.37788844,5.1039863,1,0.0678535374704225,UC-0pWwNjW7zkZnKz0If4z9g
8.932056,14.0685625,1,0.19309313047409488,UC-0tUxQng_4Daz9jdEfY54w
-4.318521,-8.466811,1,0.1421661699539925,UC-1-93aQLGKXltsHcJm6gGw
-3.0694501,18.603024,1,0.1679270656956356,UC-19bWwYOlT9129hDZXVfVw
8.144544,16.746086,1,0.19309313047409488,UC-1KIds3Rdyj9Cmzc9UwRqQ
9.029586,-2.8379972,1,0.18916316189295546,UC-1TvknQW7spHCqC1hSq77A
9.672696,14.99078,1,0.19309313047409488,UC-1W_I8BqUBVVT54J_T5SFg
1.4608707,-0.57200414,1,0.045025660104063225,UC-1YF8d0KYSg3ksrpQJi3Kw
10.878209,-1.7453426,1,0.18916316189295546,UC-1ZkVfmgB1zY9flYWOyjOQ
8.844414,12.047985,1,0.19309313047409488,UC-1aQuoSUeNIC2Hkk916h8w
